	Estimate	Std. Error	t value	Pr(>|t|)
 ALC1KOPARP1KO vs. PARP1KO in Olaparib 300nM	0.107847006436751	0.279359527256207	0.386050934063337	0.709523006620542
 ALC1KOPARP1KO vs. ALC1KO in Olaparib 300nM	3.12902056151064	0.279359527256207	11.2006939310179	3.61876268369267e-06
 ALC1KOPARP1KO vs. WT in Olaparib 300nM	0.130395816857611	0.279359527256207	0.466767030064529	0.653114521477611
	 	 	 	 
	Estimate	Std. Error	t value	Pr(>|t|)
 WT vs. ALC1KO in Olaparib 3000nM	3.04754058178664	0.223223796352674	13.6524001095823	7.97659310937146e-07
 WT vs. PARP1KO in Olaparib 3000nM	-0.491717229051973	0.223223796352674	-2.20279933002798	0.0587369379418308
 WT vs. ALC1KOPARP1KO in Olaparib 3000nM	-0.301514965032195	0.223223796352674	-1.35072949192132	0.213742755890244
 ALC1KO vs. WT in Olaparib 3000nM	-3.04754058178663	0.223223796352675	-13.6524001095823	7.9765931093716e-07
 ALC1KO vs. PARP1KO in Olaparib 3000nM	-3.53925781083861	0.223223796352675	-15.8551994396103	2.50525637047875e-07
 ALC1KO vs. ALC1KOPARP1KO in Olaparib 3000nM	-3.34905554681883	0.223223796352675	-15.0031296015036	3.84720496457958e-07
 PARP1KO vs. ALC1KO in Olaparib 3000nM	3.53925781083861	0.223223796352674	15.8551994396103	2.50525637047871e-07
 PARP1KO vs. WT in Olaparib 3000nM	0.491717229051973	0.223223796352674	2.20279933002798	0.0587369379418306
 PARP1KO vs. ALC1KOPARP1KO in Olaparib 3000nM	0.190202264019778	0.223223796352674	0.852069838106663	0.418950633286543
 ALC1KOPARP1KO vs. PARP1KO in Olaparib 3000nM	-0.190202264019778	0.223223796352674	-0.852069838106662	0.418950633286544
 ALC1KOPARP1KO vs. ALC1KO in Olaparib 3000nM	3.34905554681883	0.223223796352674	15.0031296015037	3.84720496457951e-07
 ALC1KOPARP1KO vs. WT in Olaparib 3000nM	0.301514965032195	0.223223796352674	1.35072949192132	0.213742755890244
	 	 	 	 
	Estimate	Std. Error	t value	Pr(>|t|)
 WT vs. ALC1KO in Olaparib 30000nM	2.11535269897002	0.386296014823517	5.47598892506422	0.000590250711051459
 WT vs. PARP1KO in Olaparib 30000nM	-0.708690088633984	0.386296014823517	-1.8345777886364	0.10390557266586
 WT vs. ALC1KOPARP1KO in Olaparib 30000nM	-1.10612544718416	0.386296014823517	-2.86341407816363	0.0210407342023467
 ALC1KO vs. WT in Olaparib 30000nM	-2.11535269897002	0.386296014823516	-5.47598892506421	0.000590250711051459
 ALC1KO vs. PARP1KO in Olaparib 30000nM	-2.824042787604	0.386296014823516	-7.31056671370062	8.30354874963266e-05
 ALC1KO vs. ALC1KOPARP1KO in Olaparib 30000nM	-3.22147814615418	0.386296014823517	-8.33940300322785	3.23405238481284e-05
 PARP1KO vs. ALC1KO in Olaparib 30000nM	2.824042787604	0.386296014823517	7.31056671370062	8.30354874963269e-05
 PARP1KO vs. WT in Olaparib 30000nM	0.708690088633983	0.386296014823517	1.8345777886364	0.10390557266586
 PARP1KO vs. ALC1KOPARP1KO in Olaparib 30000nM	-0.397435358550181	0.386296014823517	-1.02883628952722	0.333655624920083
 ALC1KOPARP1KO vs. PARP1KO in Olaparib 30000nM	0.39743535855018	0.386296014823517	1.02883628952722	0.333655624920084
 ALC1KOPARP1KO vs. ALC1KO in Olaparib 30000nM	3.22147814615418	0.386296014823517	8.33940300322784	3.23405238481286e-05
 ALC1KOPARP1KO vs. WT in Olaparib 30000nM	1.10612544718416	0.386296014823517	2.86341407816363	0.0210407342023467
